row_id,timestamp,user_age,user_bmi,user_body_fat_pct,fitness_level,experience_years,resting_heart_rate,max_heart_rate,heart_rate_reserve,vo2_max_estimate,fitness_goal,time_available_min,weekly_consistency_days,workout_adherence_pct,preferred_timing,social_preference,sleep_quality,stress_level,diet_quality_score,hydration_liters,activity_level,injury_history,equipment_access,motivation_score,workout_name,muscle_groups,equipment_needed,target_workout_type,target_duration_min,target_intensity_level,estimated_calories,data_source,sleep_hours
8412,2025-09-17T00:16:17.120880,43.0,24.4,18.8,1,0,56,177,121,38.0,general_health,30,5,55,evening,group,good,moderate,8,2.0,sedentary,chronic,minimal,5.0,Bro Split - Novice Day 2,"shoulders,core,back",True,strength,21,6,51.0,bodybuilding,
6019,2025-08-04T00:16:17.049923,37.0,26.0,26.1,3,2,77,183,106,42.3,general_health,15,5,66,night,partner,good,moderate,7,2.6,sedentary,none,home_gym,7.0,WOD-8935,full_body,True,hiit,15,8,71.0,crossfit,
3972,2025-10-28T00:16:16.989095,18.0,22.8,22.1,1,0,62,202,140,42.7,general_health,45,4,61,morning,solo,excellent,low,4,2.6,moderately_active,minor,home_gym,2.0,Upper - Intermediate Day 5,"chest,back,shoulders,arms",True,strength,31,7,70.0,bodybuilding,
6038,2025-06-22T00:16:17.049923,18.0,24.4,17.7,1,0,60,202,142,43.0,general_health,90,7,74,afternoon,partner,excellent,moderate,9,3.1,extremely_active,none,home_gym,8.0,Full Body - Advanced Day 5,"arms,shoulders,back",True,strength,62,9,151.0,bodybuilding,
4721,2026-02-15T00:16:17.013331,40.0,22.9,14.2,4,3,58,180,122,46.8,muscle_gain,90,1,58,night,group,good,low,5,0.8,moderately_active,none,home_gym,7.0,Legs - Novice Day 6,"legs,core",True,strength,75,6,,bodybuilding,
3439,2025-09-09T00:16:16.975070,42.0,33.0,35.6,5,4,82,178,96,50.9,weight_loss,60,4,54,morning,group,excellent,moderate,3,2.7,very_active,none,outdoor,6.0,Legs - Novice Day 5,"legs,core",True,strength,-10,6,198.0,bodybuilding,
7012,2025-12-18T00:16:17.075618,18.0,26.0,22.3,1,0,72,202,130,38.8,rehabilitation,45,5,81,night,group,excellent,low,10,1.7,lightly_active,minor,none,2.0,WOD-4957,full_body,True,hiit,10,8,47.0,crossfit,
4487,2026-03-14T00:16:17.005973,35.0,24.7,31.7,2,1,60,185,125,40.5,endurance,45,3,71,afternoon,solo,good,moderate,4,2.8,moderately_active,none,outdoor,2.0,Bro Split - Advanced Day 3,"core,arms,shoulders",True,strength,31,9,76.0,bodybuilding,
6144,2025-08-29T00:16:17.055635,28.0,23.4,13.8,1,0,49,192,143,33.4,rehabilitation,45,4,69,evening,solo,fair,chronic,5,1.9,very_active,none,full_gym,6.0,WOD-2331,full_body,True,hiit,31,10,132.0,crossfit,
4217,2025-06-07T00:16:16.994519,,26.3,28.4,3,3,56,199,143,36.8,flexibility,90,5,75,evening,solo,excellent,low,6,2.8,lightly_active,none,outdoor,3.0,Legs - Novice Day 5,"legs,core",True,strength,90,6,236.0,bodybuilding,
8179,2026-05-01T00:16:17.110998,,22.8,25.1,1,1,66,193,127,38.0,endurance,20,1,62,night,solo,good,high,7,2.0,moderately_active,none,full_gym,1.0,WOD-2505,full_body,True,hiit,10,8,41.0,crossfit,
8193,2025-09-24T00:16:17.110998,34.0,19.7,26.9,8,5,52,186,134,50.0,strength,30,4,74,afternoon,solo,poor,low,7,1.5,lightly_active,none,home_gym,9.0,Bro Split - Novice Day 5,"core,legs,back",True,strength,30,6,59.0,bodybuilding,
577,2026-04-18T00:16:16.888728,,22.5,21.0,1,0,68,185,117,35.3,rehabilitation,30,6,20,morning,partner,excellent,chronic,8,2.0,sedentary,none,home_gym,6.0,Pull - Intermediate Day 2,"back,arms",True,strength,21,7,,bodybuilding,
1624,2025-10-05T00:16:16.920054,18.0,28.4,21.8,1,0,73,202,129,37.3,strength,60,4,69,afternoon,group,good,low,4,3.3,sedentary,none,none,6.0,Bro Split - Novice Day 1,"back,legs,core",True,strength,42,6,119.0,bodybuilding,
9327,2025-07-10T00:16:17.146429,33.0,25.3,12.8,10,12,58,187,129,60.4,muscle_gain,30,4,81,morning,solo,poor,high,7,2.7,lightly_active,none,full_gym,,WOD-6660,full_body,True,hiit,36,5,166.0,crossfit,
8387,2025-07-10T00:16:17.119880,34.0,28.3,19.8,10,6,54,186,132,60.8,general_health,15,5,57,afternoon,online_class,fair,low,9,3.1,sedentary,none,full_gym,4.0,WOD-6489,full_body,True,hiit,14,10,72.0,crossfit,
8508,2025-11-23T00:16:17.123878,18.0,20.4,23.8,1,0,74,202,128,36.3,rehabilitation,30,1,86,evening,online_class,good,low,4,1.1,sedentary,chronic,outdoor,3.0,Legs - Novice Day 6,"legs,core",True,strength,21,6,42.0,bodybuilding,
8315,2025-09-02T00:16:17.117411,24.0,34.3,26.0,9,6,55,196,141,53.6,weight_loss,90,3,94,morning,solo,good,moderate,7,2.3,lightly_active,none,outdoor,7.0,Power Yoga Flow,"full_body,flexibility",False,flexibility,108,6,185.0,yoga_patterns,
2958,2025-08-04T00:16:16.959466,31.0,24.1,25.4,8,6,46,189,143,58.9,rehabilitation,60,1,91,evening,solo,good,low,4,2.4,lightly_active,none,minimal,9.0,Restorative Flow,"full_body,flexibility",False,flexibility,60,5,72.0,yoga_patterns,
6052,2026-05-03T00:16:17.049923,26.0,19.2,18.1,7,4,77,194,117,47.0,athletic_performance,30,5,55,morning,solo,excellent,high,5,2.1,lightly_active,minor,none,5.0,WOD-5092,full_body,True,hiit,30,5,105.0,crossfit,
7465,2025-12-25T00:16:17.093678,29.0,24.5,22.2,3,2,65,191,126,44.2,rehabilitation,20,5,89,morning,partner,fair,high,10,2.6,very_active,none,home_gym,3.0,WOD-5277,full_body,True,hiit,20,7,89.0,crossfit,
8158,2026-04-21T00:16:17.110998,30.0,30.8,32.1,1,1,63,190,127,37.8,weight_loss,90,1,63,afternoon,online_class,fair,low,6,2.3,lightly_active,minor,none,4.0,Lower - Advanced Day 6,"legs,core",True,strength,42,9,,bodybuilding,
5279,2025-11-27T00:16:17.030170,23.0,26.8,26.7,2,1,76,197,121,41.3,general_health,30,6,54,afternoon,group,excellent,high,8,4.7,lightly_active,none,full_gym,6.0,   WOD-9394 ### ,full_body,True,hiit,14,5,68.0,crossfit,
7659,2025-08-08T00:16:17.098671,22.0,31.2,21.9,1,0,74,198,124,39.4,athletic_performance,30,6,67,afternoon,partner,excellent,moderate,7,2.4,extremely_active,major,full_gym,3.0,WOD-8776,full_body,True,hiit,21,7,120.0,crossfit,
2593,2025-08-01T00:16:16.949318,,29.1,15.9,10,18,50,166,116,60.1,rehabilitation,30,3,100,evening,solo,poor,moderate,7,2.3,moderately_active,none,outdoor,3.0,Bro Split - Advanced Day 6,"arms,back,legs",True,strength,36,8,104.0,bodybuilding,
7953,2026-04-01T00:16:17.104672,,19.6,26.3,1,0,75,181,106,34.7,strength,45,1,71,night,partner,good,moderate,6,2.6,lightly_active,none,full_gym,5.0,Pull - Intermediate Day 3,"back,arms",True,strength,31,7,60.0,bodybuilding,
3551,2026-01-15T00:16:16.978122,36.0,25.1,23.7,3,1,68,184,116,42.1,general_health,30,2,95,morning,online_class,fair,low,9,3.2,lightly_active,minor,none,9.0,WOD-7347,full_body,True,hiit,10,10,46.0,crossfit,
4717,2025-10-20T00:16:17.013331,46.0,22.1,24.5,2,1,67,174,107,40.8,general_health,30,5,62,evening,partner,excellent,moderate,7,1.9,lightly_active,major,minimal,5.0,Vinyasa Flow,"full_body,flexibility",False,flexibility,14,4,15.0,yoga_patterns,
2426,2026-03-26T00:16:16.944472,45.0,26.3,26.9,1,1,58,175,117,35.5,general_health,60,1,46,evening,partner,fair,high,3,3.1,moderately_active,none,N/A,9.0,Legs - Novice Day 1,"legs,core",True,strength,42,6,110.0,bodybuilding,
7808,2026-04-15T00:16:17.103640,,21.2,33.1,1,1,55,190,135,38.3,endurance,45,5,97,evening,group,fair,high,7,3.3,extremely_active,none,full_gym,8.0,WOD-2265,full_body,True,hiit,14,7,54.0,crossfit,
7303,2025-06-03T00:16:17.088364,26.0,24.8,26.9,1,0,70,194,124,40.6,strength,45,5,60,evening,online_class,good,moderate,8,1.6,extremely_active,minor,none,3.0,Upper - Intermediate Day 2,"chest,back,shoulders,arms",True,strength,31,7,76.0,bodybuilding,
5383,2025-08-23T00:16:17.033190,30.0,27.4,24.3,3,3,58,190,132,46.4,general_health,45,6,58,night,partner,fair,low,2,1.2,extremely_active,none,none,1.0,Pull - Advanced Day 3,"back,arms",True,strength,45,9,123.0,bodybuilding,
4618,2026-01-08T00:16:17.010297,33.0,24.0,16.9,3,2,68,187,119,43.5,strength,60,5,40,night,online_class,excellent,chronic,1,3.2,lightly_active,minor,none,7.0,Full Body - Intermediate Day 6,"core,legs,arms",True,strength,60,7,144.0,bodybuilding,
1191,2025-07-26T00:16:16.906692,28.0,26.1,23.8,3,3,63,192,129,43.2,rehabilitation,15,4,42,morning,group,poor,low,8,4.3,lightly_active,none,full_gym,6.0,WOD-6842,full_body,True,hiit,15,9,71.0,crossfit,
5906,2026-04-30T00:16:17.047895,20.0,28.4,28.4,1,0,75,200,125,35.8,rehabilitation,90,5,52,evening,partner,excellent,moderate,1,3.1,lightly_active,none,home_gym,4.0,Pull - Intermediate Day 3,"back,arms",True,strength,52,7,147.0,bodybuilding,
4624,2026-02-11T00:16:17.010297,59.0,20.8,21.1,6,4,71,161,90,43.5,strength,60,2,83,morning,online_class,fair,chronic,4,3.9,lightly_active,none,home_gym,7.0,Upper - Advanced Day 4,"chest,back,shoulders,arms",True,strength,45,9,93.0,bodybuilding,
7863,2025-09-20T00:16:17.104672,23.0,23.9,15.0,5,4,65,197,132,44.5,general_health,15,5,100,night,partner,good,moderate,9,3.1,extremely_active,none,outdoor,5.0,WOD-7443,full_body,True,hiit,15,9,65.0,crossfit,
9967,2025-12-31T00:16:17.165433,21.0,32.8,18.9,1,2,63,199,136,41.0,weight_loss,20,2,43,evening,online_class,excellent,low,9,2.5,sedentary,major,outdoor,5.0,WOD-4777,full_body,True,hiit,10,4,,crossfit,
7681,2025-05-14T00:16:17.098671,41.0,35.1,22.2,1,0,66,179,113,46.3,general_health,30,6,68,night,group,excellent,moderate,6,3.4,extremely_active,none,none,5.0,Legs - Novice Day 2,"legs,core",True,strength,21,6,73.0,bodybuilding,
2957,2025-06-24T00:16:16.959466,18.0,22.2,16.9,1,0,63,202,139,36.7,flexibility,30,3,80,morning,online_class,good,high,5,2.5,lightly_active,minor,home_gym,5.0,Bro Split - Intermediate Day 1,"shoulders,back,arms",True,strength,21,6,,bodybuilding,
5313,2025-08-17T00:16:17.031207,49.0,19.4,27.1,1,1,62,171,109,34.5,weight_loss,45,2,71,evening,partner,poor,moderate,8,3.4,lightly_active,none,none,1.0,Yin Yoga Flow,"full_body,flexibility",False,flexibility,31,3,30.0,yoga_patterns,
9778,2026-02-05T00:16:17.160442,27.0,25.1,22.7,1,2,58,193,135,34.4,endurance,30,4,61,afternoon,online_class,excellent,moderate,7,2.3,sedentary,minor,full_gym,2.0,WOD-3483,full_body,True,hiit,14,8,64.0,crossfit,
7929,2025-12-29T00:16:17.104672,52.0,20.7,21.4,7,5,60,168,108,51.3,flexibility,90,5,38,night,online_class,excellent,moderate,4,1.8,sedentary,minor,outdoor,5.0,Vinyasa Flow,"full_body,flexibility",True,flexibility,20,5,20.0,yoga_patterns,
4515,2025-09-27T00:16:17.006980,23.0,28.7,26.4,1,1,64,197,133,34.3,flexibility,45,2,92,afternoon,group,fair,chronic,5,3.0,lightly_active,none,outdoor,2.0,Legs - Advanced Day 4,"legs,core",True,strength,31,9,88.0,bodybuilding,
7237,2025-09-12T00:16:17.086364,36.0,24.3,26.9,3,2,61,184,123,44.5,endurance,30,3,80,evening,solo,poor,moderate,7,2.1,sedentary,minor,none,2.0,Upper - Novice Day 6,"chest,back,shoulders,arms",True,strength,30,5,72.0,bodybuilding,
9373,2026-03-29T00:16:17.148173,22.0,21.2,18.7,1,1,65,198,133,37.3,rehabilitation,30,5,54,afternoon,partner,good,high,4,2.8,lightly_active,minor,none,4.0,Bro Split - Advanced Day 1,"core,shoulders,back",True,strength,21,8,44.0,bodybuilding,
7718,2025-06-10T00:16:17.098671,40.0,24.6,24.6,2,1,68,180,112,40.1,flexibility,30,7,71,afternoon,online_class,good,low,6,2.8,lightly_active,minor,none,4.0,WOD-4533,full_body,True,hiit,10,8,45.0,crossfit,
6425,2025-09-01T00:16:17.063623,32.0,23.5,14.6,2,2,62,188,126,37.2,endurance,60,4,68,night,online_class,excellent,moderate,2,2.6,sedentary,none,full_gym,7.0,Vinyasa Flow,"full_body,flexibility",False,flexibility,31,5,36.0,yoga_patterns,
7140,2025-07-28T00:16:17.084355,29.0,28.6,21.2,9,6,48,191,143,62.6,endurance,30,4,53,afternoon,solo,good,high,7,1.6,lightly_active,none,none,8.0,WOD-1309,full_body,True,hiit,36,7,188.0,crossfit,
7964,2026-04-27T00:16:17.104672,21.0,23.3,17.2,4,3,56,199,143,48.6,endurance,30,3,90,night,group,good,high,5,3.2,extremely_active,chronic,outdoor,4.0,WOD-9708,full_body,True,hiit,30,8,,crossfit,
2523,2026-03-18T00:16:16.947204,,28.0,19.2,4,2,69,186,117,45.7,athletic_performance,20,3,49,night,solo,excellent,low,6,2.8,sedentary,none,minimal,6.0,WOD-1992,full_body,True,hiit,20,10,102.0,crossfit,
108,2026-01-26T00:16:16.874199,,27.5,26.6,1,2,64,194,130,38.2,rehabilitation,20,2,79,morning,partner,good,high,5,2.8,extremely_active,none,none,2.0,WOD-3463,full_body,True,hiit,10,8,50.0,crossfit,
2474,2026-04-27T00:16:16.945471,37.0,30.4,23.3,1,1,74,183,109,33.5,general_health,60,4,47,morning,solo,good,low,10,2.6,very_active,minor,full_gym,8.0,Bro Split - Novice Day 5,"legs,shoulders,arms",True,strength,42,6,127.0,bodybuilding,
3317,2025-10-24T00:16:16.971162,22.0,25.9,21.9,2,1,52,198,146,37.8,strength,20,3,69,afternoon,partner,fair,moderate,8,3.3,very_active,none,minimal,7.0,WOD-9980,full_body,True,hiit,14,10,66.0,crossfit,
9025,2025-12-29T00:16:17.137657,30.0,24.7,17.8,1,0,69,190,121,41.4,athletic_performance,30,4,56,afternoon,solo,fair,moderate,7,1.9,very_active,none,full_gym,8.0,WOD-4170,full_body,True,hiit,21,8,95.0,crossfit,
5099,2025-11-25T00:16:17.022219,28.0,26.2,28.5,5,3,62,192,130,46.1,weight_loss,20,4,90,evening,solo,good,moderate,3,2.8,moderately_active,none,outdoor,6.0,WOD-9349,full_body,True,hiit,12,9,57.0,crossfit,
1671,2025-11-10T00:16:16.920054,51.0,28.1,21.9,3,2,65,169,104,38.2,athletic_performance,45,6,79,afternoon,group,poor,high,7,2.9,moderately_active,chronic,minimal,5.0,Power Yoga Flow,"full_body,flexibility",True,flexibility,45,4,63.0,yoga_patterns,
5943,2025-06-12T00:16:17.048924,19.0,22.6,14.0,1,1,54,201,147,38.1,muscle_gain,30,6,86,morning,group,good,low,10,2.2,extremely_active,none,none,4.0,Bro Split - Intermediate Day 1,"shoulders,chest,core",True,strength,21,7,47.0,bodybuilding,
8934,2025-06-21T00:16:17.135672,37.0,27.3,15.5,10,11,61,183,122,69.2,rehabilitation,30,4,99,afternoon,group,poor,chronic,10,2.7,moderately_active,minor,none,7.0,Upper - Intermediate Day 3,"chest,back,shoulders,arms",True,strength,36,6,98.0,bodybuilding,
851,2026-04-18T00:16:16.896767,44.0,22.3,21.2,1,0,64,176,112,37.5,general_health,30,6,78,morning,solo,good,low,4,2.3,lightly_active,minor,outdoor,9.0,Full Body - Novice Day 4,"arms,chest,legs",True,strength,21,7,46.0,bodybuilding,
7881,2025-05-25T00:16:17.104672,28.0,24.2,28.3,2,2,63,192,129,44.6,strength,60,5,77,night,online_class,excellent,moderate,1,2.1,very_active,minor,full_gym,5.0,Bro Split - Advanced Day 2,"arms,shoulders,core",True,strength,42,9,101.0,bodybuilding,
4589,2025-11-09T00:16:17.008979,35.0,24.6,32.6,2,1,72,185,113,39.8,endurance,45,3,39,morning,group,fair,high,7,2.9,extremely_active,chronic,home_gym,10.0,Upper - Novice Day 4,"chest,back,shoulders,arms",True,strength,31,6,76.0,bodybuilding,
731,2026-02-22T00:16:16.892874,27.0,26.2,18.7,1,1,71,193,122,28.6,strength,45,6,42,night,partner,excellent,moderate,8,2.0,lightly_active,none,home_gym,2.0,WOD-8435,full_body,True,hiit,10,10,48.0,crossfit,
4951,2025-10-04T00:16:17.020179,32.0,23.4,36.1,5,4,57,188,131,47.4,strength,15,5,57,afternoon,online_class,fair,low,2,2.3,extremely_active,none,minimal,1.0,WOD-2198,full_body,True,hiit,15,6,64.0,crossfit,
4640,2026-05-02T00:16:17.010297,25.0,29.5,34.0,2,1,66,195,129,37.8,rehabilitation,45,6,91,night,partner,fair,moderate,10,1.9,moderately_active,none,none,10.0,WOD-6314,full_body,True,hiit,10,7,54.0,crossfit,
2841,2025-08-28T00:16:16.954279,18.0,26.2,15.4,2,0,73,202,129,40.4,muscle_gain,30,4,91,evening,online_class,good,low,5,2.5,extremely_active,major,none,,Pull - Advanced Day 3,"back,arms",True,strength,21,7,55.0,bodybuilding,
5035,2025-12-05T00:16:17.022219,18.0,19.0,18.0,1,0,57,202,145,38.2,general_health,90,3,43,evening,partner,fair,moderate,2,2.6,very_active,none,none,8.0,Power Yoga Flow,"full_body,flexibility",True,flexibility,42,3,39.0,yoga_patterns,
81,2025-09-23T00:16:16.873214,,22.4,16.7,1,0,74,202,128,36.3,rehabilitation,15,6,97,afternoon,group,good,moderate,2,3.1,lightly_active,none,minimal,5.0,WOD-4003,full_body,True,hiit,10,10,41.0,crossfit,
8345,2025-10-08T00:16:17.118468,26.0,25.4,22.4,3,3,64,194,130,36.6,strength,15,3,69,morning,online_class,fair,moderate,2,1.5,very_active,none,none,8.0,WOD-7347,full_body,True,hiit,10,9,46.0,crossfit,
5895,2025-09-22T00:16:17.047895,30.0,22.7,23.0,2,3,70,190,120,37.1,general_health,60,5,85,night,solo,excellent,low,9,3.0,extremely_active,none,minimal,,Hatha Flow,"full_body,flexibility",False,flexibility,42,3,47.0,yoga_patterns,
8792,2026-02-19T00:16:17.131524,,24.1,18.1,1,0,66,193,127,36.3,rehabilitation,30,3,57,night,online_class,poor,moderate,3,0.6,very_active,none,home_gym,7.0,WOD-1065,full_body,True,hiit,21,5,92.0,crossfit,
1077,2025-09-08T00:16:16.903693,34.0,29.2,15.7,10,7,55,186,131,55.3,strength,60,4,65,morning,online_class,excellent,low,2,1.3,very_active,none,none,10.0,Lower - Advanced Day 1,"legs,core",True,strength,54,10,157.0,bodybuilding,
2237,2026-04-14T00:16:16.938864,28.0,27.6,17.9,6,4,54,192,138,48.9,general_health,20,7,60,night,group,fair,high,4,1.3,lightly_active,minor,outdoor,6.0,WOD-1018,full_body,True,hiit,12,7,60.0,crossfit,
915,2026-04-26T00:16:16.897137,18.0,25.3,31.2,1,0,56,202,146,42.0,rehabilitation,45,3,89,morning,group,excellent,moderate,7,2.6,moderately_active,none,full_gym,7.0,Lower - Intermediate Day 2,"legs,core",True,strength,31,7,78.0,bodybuilding,
6119,2025-10-24T00:16:17.054495,24.0,24.9,25.4,1,0,59,196,137,37.0,strength,90,4,100,morning,partner,fair,low,9,1.9,sedentary,none,home_gym,5.0,Legs - Intermediate Day 5,"legs,core",True,strength,52,7,129.0,bodybuilding,
7257,2025-05-12T00:16:17.087364,28.0,22.0,20.8,1,0,61,192,131,35.6,athletic_performance,60,4,62,night,online_class,excellent,high,5,2.8,very_active,none,minimal,6.0,Legs - Intermediate Day 5,"legs,core",True,strength,31,6,68.0,bodybuilding,
1374,2025-09-18T00:16:16.912474,,24.4,24.2,1,0,55,193,138,33.6,general_health,20,3,69,evening,online_class,poor,high,7,2.4,sedentary,minor,minimal,7.0,WOD-3306,full_body,True,hiit,10,6,44.0,crossfit,
9921,2026-01-14T00:16:17.164432,,23.3,22.4,2,2,71,183,112,43.7,rehabilitation,45,3,76,evening,online_class,good,moderate,1,2.0,moderately_active,none,home_gym,4.0,Restorative Flow,"full_body,flexibility",False,flexibility,31,6,36.0,yoga_patterns,
8693,2025-06-18T00:16:17.127398,51.0,33.0,28.1,1,0,75,169,94,37.2,weight_loss,45,3,77,afternoon,online_class,excellent,moderate,8,2.3,extremely_active,none,full_gym,5.0,Push - Advanced Day 2,"chest,shoulders,arms",True,strength,31,9,102.0,bodybuilding,
3111,2026-03-11T00:16:16.964208,18.0,,25.0,1,0,57,202,145,35.7,rehabilitation,60,1,97,afternoon,online_class,excellent,low,3,2.2,very_active,none,full_gym,3.0,Full Body - Intermediate Day 3,"back,chest,shoulders",True,strength,31,7,76.0,bodybuilding,
8022,2025-12-10T00:16:17.104672,22.0,24.2,18.9,5,3,61,198,137,51.7,strength,15,1,60,evening,group,fair,high,5,2.1,extremely_active,none,none,1.0,WOD-1779,full_body,True,hiit,15,7,66.0,crossfit,
8936,2026-02-14T00:16:17.135672,29.0,29.8,26.0,6,4,64,191,127,52.8,rehabilitation,45,4,46,night,solo,excellent,low,9,2.0,sedentary,chronic,home_gym,2.0,Bro Split - Intermediate Day 4,"legs,core,chest",True,strength,45,7,134.0,bodybuilding,
5432,2025-08-16T00:16:17.034177,22.0,27.4,24.6,4,4,59,198,139,40.8,general_health,15,3,27,night,solo,good,moderate,4,2.8,very_active,chronic,minimal,9.0,WOD-3701,full_body,True,hiit,12,7,60.0,crossfit,
2272,2025-12-20T00:16:16.939863,21.0,24.1,24.1,5,3,49,199,150,50.1,general_health,90,2,72,morning,partner,fair,low,1,1.4,very_active,none,outdoor,5.0,Vinyasa Flow,"full_body,flexibility",True,flexibility,30,6,36.0,yoga_patterns,
6081,2025-07-16T00:16:17.049923,19.0,26.0,21.7,2,1,71,201,130,38.6,strength,90,4,53,night,partner,excellent,chronic,4,2.1,very_active,none,none,9.0,Full Body - Intermediate Day 6,"arms,chest,core",True,strength,31,8,80.0,bodybuilding,
766,2026-03-18T00:16:16.893874,,27.7,28.8,1,0,67,190,123,32.1,general_health,20,2,77,afternoon,partner,good,moderate,7,3.0,sedentary,chronic,home_gym,2.0,WOD-1467,full_body,True,hiit,14,6,71.0,crossfit,
9415,2026-01-13T00:16:17.148173,,25.8,30.6,2,2,67,192,125,37.2,strength,30,1,94,morning,solo,good,moderate,3,2.4,lightly_active,none,full_gym,10.0,WOD-7096,full_body,True,hiit,10,7,47.0,crossfit,
9819,2025-11-28T00:16:17.161438,18.0,19.9,18.9,1,0,57,202,145,31.3,endurance,30,5,20,night,online_class,poor,low,7,4.4,moderately_active,none,minimal,10.0,Push - Intermediate Day 4,"chest,shoulders,arms",True,strength,21,7,41.0,bodybuilding,
7612,2025-05-24T00:16:17.097861,33.0,28.8,24.9,4,2,60,187,127,42.0,athletic_performance,45,5,95,evening,online_class,good,low,2,2.3,lightly_active,none,outdoor,1.0,Push - Novice Day 5,"chest,shoulders,arms",True,strength,45,6,129.0,bodybuilding,
3026,2025-08-30T00:16:16.961507,33.0,22.8,22.1,6,4,71,187,116,51.4,general_health,45,5,56,evening,solo,good,chronic,9,1.5,extremely_active,none,full_gym,3.0,WOD-2563,full_body,True,hiit,15,8,62.0,crossfit,
1731,2026-04-04T00:16:16.922631,31.0,21.7,11.3,1,1,77,189,112,38.5,muscle_gain,15,5,94,evening,online_class,excellent,moderate,9,2.4,moderately_active,none,full_gym,6.0,WOD-2978,full_body,True,hiit,10,10,39.0,crossfit,
5051,2026-03-10T00:16:17.022219,,21.0,26.3,3,2,66,186,120,42.8,weight_loss,45,1,58,night,solo,fair,chronic,6,1.9,sedentary,chronic,full_gym,6.0,Vinyasa Flow,"full_body,flexibility",False,flexibility,45,6,47.0,yoga_patterns,
9592,2026-01-30T00:16:17.154994,24.0,31.3,16.9,5,4,58,196,138,47.6,strength,60,4,76,afternoon,partner,fair,moderate,9,1.2,moderately_active,none,minimal,1.0,Pull - Intermediate Day 5,"back,arms",True,strength,60,7,187.0,bodybuilding,
36,2025-12-21T00:16:16.871226,,28.4,30.1,1,0,59,200,141,34.7,general_health,15,2,90,evening,solo,good,high,7,2.3,sedentary,minor,full_gym,8.0,WOD-8435,full_body,True,hiit,10,9,52.0,crossfit,
8146,2026-02-22T00:16:17.110998,35.0,,22.6,8,5,54,185,131,57.1,rehabilitation,60,6,92,night,solo,excellent,moderate,6,1.5,moderately_active,none,outdoor,8.0,Legs - Advanced Day 2,"legs,core",True,strength,60,9,124.0,bodybuilding,
